#1.2											
17256	10										
NAME	Description	s516	s518	s519	s520	s521	s522	s523	s525	s526	s527
SMA4	SMA4	5.86780424064937	5.91160228068818	5.55546410223242	6.11459528546361	4.51684674527124	5.43775930971235	5.17687711384163	5.0163856292141	5.82330425885257	6.62321975305807
PABPC1	PABPC1	13.4306768833482	13.4394423494802	13.6698251584303	13.5987807309894	13.1986106505077	13.7221684950768	13.632570939776	13.4857952897967	13.7246275084397	13.2597346448934
DMRTB1	DMRTB1	4.13324586750582	4.53119986515692	4.67559303305121	4.37599697813099	4.42217682030118	4.26019811947737	4.47776913435571	4.8609058608897	4.54978584279885	4.46674489044722
APOBEC3G	APOBEC3G	7.53057529300842	8.274894518132	6.3231291344096	8.81985836331024	7.21771887202799	8.08643543558266	8.3975810264734	8.57347719181229	8.67888044841401	8.94636374580023
CATSPER2	CATSPER2	4.8691225702128	5.06987158360049	5.90999340087316	4.62658990538236	4.53008968496544	4.92523423684116	5.11950461042001	5.02072431064379	5.35465979898259	5.72102114722712
CUEDC1	CUEDC1	6.38216276829193	6.8287440237466	6.44071091311642	6.23756855657976	6.26086915406094	6.41786513091478	6.75350547576856	7.01697435891843	7.03831888438504	7.01427081807482
CLDN8	CLDN8	3.7097759890421	3.70659634787183	3.80969846782726	3.6802708754193	3.75753253868553	3.56405014829591	3.76144775382616	3.8137570247769	4.060740618143	3.79186785292163
STARD9	STARD9	4.80937867140101	4.91935073282336	4.86073066486446	6.31078777192514	5.28926849538192	5.22808999716173	5.48537274989753	5.33343641670747	5.31946636873275	4.76579921120534
LOC23117	LOC23117	11.1577990144433	10.6894885263368	10.7552293886394	10.5974038142066	11.2830486358032	11.0046187599943	11.2625779203311	11.2005523280706	10.9690345214416	10.6418084463354
E2F6	E2F6	8.39111087777093	7.86755918779617	8.57192272680501	8.00356028774336	8.07294724182473	7.91941202191195	9.02548971211152	8.8615631771514	8.10951744687937	8.07020072430271
TMEM126B	TMEM126B	8.03115615491766	7.4981020963864	8.07633626930376	7.62029825620551	7.12237445941641	8.26396616485887	7.84768258357647	7.74261135181025	7.72121186147151	7.26894599072232
DPY19L4	DPY19L4	7.95792964626176	8.92010966103451	9.28868981238879	8.88531720248865	7.62207785582336	8.96781358389727	8.8708460260781	8.45201948287908	9.06134234886092	9.13368204686312
GIMAP5	GIMAP5	6.96502945487522	6.98607890217144	6.82340300591983	9.16987592822466	6.96195453194274	7.72817172204848	6.70800802396834	7.86093834084197	8.0836716561039	7.83929039866374
NDUFA9	NDUFA9	9.66204528226174	10.7761514695676	9.77552167037903	9.70130751967736	10.4629229537098	10.0677748878872	10.9054396167618	10.2421569226555	10.0219527089072	10.5524236713665
CTPS2	CTPS2	7.94296043916187	7.4548871284698	7.63693665147824	7.16623726468449	8.1921191021236	7.5233279210301	8.56518414455786	8.83222539254992	7.90642676410398	6.64623347930377
FAM77C	FAM77C	5.0140845089789	4.9503233487243	5.16104759370241	4.87578506039768	4.91934918692247	4.80504034194498	4.94612561123821	4.98506746937737	4.95377292684285	5.01715264748789
LOC51035	LOC51035	7.14942152687577	6.86437735897479	6.52525757555223	6.99273334933856	7.2979527569204	7.11147925127759	7.03419781290777	6.82266797518044	7.07347591316914	7.46239517962099
EGLN3	EGLN3	6.83581883052224	8.17732129007446	6.23756768135266	6.06934601518305	5.55096009780998	6.59638178088113	6.82514047018418	5.80794848404827	7.85036608497732	8.07507219421456
WDSOF1	WDSOF1	10.1953445702228	9.80330006955687	10.1989833137585	10.3603778716494	9.89145044562903	10.4364078280204	10.5329935150928	10.1091128065897	10.4701278393535	9.71102581926707
PITX3	PITX3	5.39998884084925	5.67497495955394	5.63218439648759	5.10929122581219	5.2242194395655	4.97550707485841	5.00116402481148	5.41819079225324	5.3389470195155	5.31494274923036
GRM4	GRM4	5.86028130818267	6.07253384739449	5.94076361631417	5.62499575479947	5.63582891830432	5.6091529189329	5.64447772499975	6.04557270917254	5.59075618348771	5.64238855534097
KLK1	KLK1	5.94622379741658	6.12659955899623	6.66680272041521	6.09984972554886	5.67137747251642	5.52696815343268	6.66634050179293	5.95787856018122	5.99401783876913	6.29928558866705
GPM6B	GPM6B	7.74302768010215	8.11359004837785	5.90868900895746	6.40877817549727	8.33300858431685	5.58720959495495	7.73993734966608	9.57516354994333	7.56155272725354	6.60491185216678
RRAGD	RRAGD	9.06412435540207	9.00949548971812	8.45679030042526	8.49533025955548	8.75133739057217	8.62745384226595	9.3891796702002	8.94526592906662	9.6294884743685	8.4058465110159
PAGE5	PAGE5	5.30643973437688	5.47307300112249	5.58116988875734	5.08218299578733	5.46651788335391	5.01732921473607	5.39443665727531	5.3653506125238	5.59008055843679	5.68680473408752
UCHL5	UCHL5	8.12829488890287	7.80007548035892	7.58856081682062	7.15578932353081	8.03236595298054	7.02114756441296	7.46552119334065	7.30551266634542	7.46905213730652	7.13354455955156
ULK3	ULK3	7.49954641995658	8.14981517458343	8.00812954563585	7.44561758797506	8.75031750823992	7.57073473297607	7.80571740618089	7.26817659846454	8.61159085137191	7.6648024995377
WDR86	WDR86	5.19270578654082	5.5502231733511	5.49286513053214	6.17040311041706	5.55894357714922	6.13109832566167	6.68301772206709	5.89363547202786	6.20872404924791	5.15851461945255
AIM2	AIM2	5.07575626390838	5.24468712741254	4.51694866981502	7.55447971540981	4.90799737233821	5.53297580476754	4.48250899370523	5.83519141751223	8.58204387125159	6.43302121779065
PNO1	PNO1	8.83016797368233	9.02099671928132	8.67679266861993	8.29553550292674	9.49762163300963	8.44704727202466	8.78789817655088	8.51463833558453	8.4516319539058	8.56708593523725
GNAT2	GNAT2	4.58752151012318	3.8537987733151	4.19991672201418	4.08501205156309	4.22993875695673	3.9650342123322	4.10273519675338	3.86711940205861	4.14114857462429	4.10888620309898
OR2F2	OR2F2	4.13165038515283	4.30858150855411	4.25606554686142	4.3801841239925	4.31687493571276	4.33075402164878	4.28129192830567	4.21989671203865	4.28913113020881	4.2507877709828
TIMP2	TIMP2	9.76879028329774	9.15641966841558	9.9272478162771	10.3835490012901	8.34117076843835	10.4567013293587	10.2678623845507	9.83105465525763	9.40690849613534	8.89843246298386
SIX1	SIX1	5.21742690364756	5.17144162602935	5.44247619668767	5.26422795886084	4.47455360372907	7.58585091880363	7.10366287445317	4.84499628352815	5.14496204766861	5.21806918567783
ST13	ST13	10.4130072781014	9.43082909766801	10.0759548461548	9.99306734540243	10.1745030169677	9.9167229481258	10.0758396489366	9.78914893709072	10.0973451538075	9.59932175326696
ZBTB44	ZBTB44	7.99233919501909	6.5082795875583	7.36228886034385	7.10793267522381	7.70028286143671	6.51046876979322	6.78631071280332	7.30225109449641	8.0251664348951	6.76726712908191
ZMAT4	ZMAT4	5.14109523759564	5.04543856186585	5.08955506045684	5.05313557130522	4.8829821709489	4.8945217493544	5.35181151296095	5.01513954543503	5.20092463979147	5.29621341468969
GTF2IRD1	GTF2IRD1	9.47371355195048	7.70703426059955	8.99072670899383	8.46040689958557	8.29063228905276	9.5032218397559	8.79894309833304	9.10506254792576	8.26477717087453	8.5289195294925
ZNF19	ZNF19	4.69449891731125	4.7832039893476	4.64236398478543	4.59467723694777	4.61203966397333	4.46403590026859	4.48845959785396	4.74262039699949	4.73349090647817	4.63132373274922
C9orf80	C9orf80	9.39798282557496	8.4742906835892	9.94409165508895	8.6921273117665	9.30706430682679	9.7017138378449	9.36247923146635	8.75776110556078	8.93842713338366	9.1196459749155
PSMA8	PSMA8	3.89342819133652	3.8287511891141	3.98384785660359	3.91780236533902	3.94440823666553	3.8840301831757	3.88388731723846	3.87617227265452	4.09276197910499	3.99913896994332
COX4I1	COX4I1	10.6893160760637	10.9358593396756	10.2665279270835	10.0626028615264	10.8236376974656	9.82291795292909	10.0663645007106	10.1181070003857	9.70401685813447	10.1294532992024
TMEM141	TMEM141	8.19861409737204	7.79473671620943	8.45800614782417	7.78784458528744	8.12769243109986	8.27450697742791	7.84285882485391	7.75227058621992	7.92102815006574	8.05696740871322
LOC339977	LOC339977	3.55965505882835	4.81895979967148	3.71663371219732	3.90276252338383	4.04026697536504	3.46588570938773	4.06852278073962	3.94503475968772	3.6080157390124	5.17218728283261
CTAGE1	CTAGE1	4.04184794816853	3.68853718019201	3.84329360599594	3.50859272130076	3.80420410310965	3.5280949299523	3.71006534048533	3.76647785392489	3.83206310188446	3.84872436260666
DTWD1	DTWD1	5.8082385439516	5.64972488795357	6.46863684409916	6.17515433346516	5.78724817343586	6.06055526749885	5.6926392311564	6.1465237735354	6.31155792048926	5.63819316195928
HSD11B1	HSD11B1	7.13654983059242	6.60944862832554	4.97657627191137	7.26727333474263	5.96640986867217	6.5261119834443	7.96354542004649	6.59931664487636	6.97651806308027	6.2183749197133
KRT6B	KRT6B	4.93168893917004	5.00315174850913	4.60635584676502	4.84050249700447	4.65114642398454	4.58271787238769	4.49775610580525	4.61928862469606	4.77625811646612	4.9587860647435
SUMO4	SUMO4	9.72923393371424	8.83968685679745	8.80161077969393	8.92992575721036	9.29636887341253	8.6027486959922	9.39670851003894	9.17112119890018	8.61452878065031	9.18601491902073
ARID4B	ARID4B	8.97918207468724	9.62567295179808	8.70237394016686	8.63584076134053	8.88078467353016	8.54089389704601	8.90382393776414	9.14724219646807	9.09880187777232	8.96010916789903
LHFPL3	LHFPL3	3.70252866741525	3.91282776940902	3.85310296806789	3.56059219444848	3.62696904115791	3.61037324501877	3.57998925819873	3.66015468766583	3.4265575594464	3.68152453572068
WWP2	WWP2	6.24145210360735	5.51757003739792	5.74182204348312	5.46745567447869	5.68548529208138	5.53439918766917	5.30344897073595	5.70896008822747	5.76027782781366	5.79773315542933
ZNF326	ZNF326	6.15548948894046	5.55529312068888	6.09599332405701	5.52733787703942	6.15464476909254	5.75371438392507	6.073352998837	5.51430820922615	5.91027911993943	6.09146928432064
CTSH	CTSH	8.36621694451512	9.04282478434626	8.77555562828823	10.2464161713145	9.63656643219474	10.4354842205858	10.7671339458117	9.63422179127185	9.74825131290713	9.8228452295258
RGPD1	RGPD1	4.55153613029045	4.65936609014411	4.85870736184589	5.19019437312595	5.59115410021492	4.46202965561241	6.03129449776062	5.33289880724618	4.77715526505397	4.95711497515332
FASTKD1	FASTKD1	9.26307860469801	9.8442045436644	8.80721123568224	8.76988071060407	9.60434645157112	9.33949393362809	9.32780150680708	9.71577634011462	8.90505696717522	9.78805176724738
PAF1	PAF1	7.84376773717178	7.5679520148971	7.97181374559653	8.07385995297556	7.24233750802248	7.20589688378912	7.87676713254954	7.09515585717848	7.49302583169346	8.50278179808874
TTC9C	TTC9C	8.31749155757212	7.53445048449345	7.33438800476394	7.9917578802191	8.63605801399747	7.73519652832392	8.15392940559845	7.61489503999382	7.93231028455176	7.94916645794044
IFT57	IFT57	7.96136578788466	7.38054469190631	7.84590260674508	7.1387284893858	8.5023446574806	6.58665095520336	7.88438025208371	8.0681499490856	7.77030709200478	7.83603089416786
IL20RB	IL20RB	4.25570950317956	6.28930761954423	4.4764700861048	4.48925606946116	4.97547392574271	4.82352662461071	4.58486859513768	6.05553499254577	4.67876302381218	6.22152635162933
PRSS36	PRSS36	5.96710274767043	6.01020521522044	6.13829320826726	6.08113345071196	6.05195982823418	5.99913587240416	6.05542013918769	6.0634604216435	6.14192438981416	5.97403553538354
ZNF592	ZNF592	7.28138518471909	6.63045955567925	7.89129662986314	7.66999530621231	8.43362275107926	7.35183145812137	7.55914879438722	8.20424022800389	7.47326131863903	6.69661664227533
DCTD	DCTD	8.35359941704343	8.03371016035277	8.27490546329468	8.68753298861222	9.68212619748201	8.978902090618	9.15752812321894	8.29854913181268	8.67438000625338	8.26118503810893
CFP	CFP	5.0157522598203	5.11553330913256	5.07567564835981	4.97174043666959	4.78459111684339	4.90515073351697	5.61535248085813	5.44192404958688	5.13706055352098	4.92679419392608
MFNG	MFNG	6.20631939647247	5.60344230031599	5.62915292265106	6.55763021958157	5.54612530298414	5.65950437625858	5.74528245885076	6.1980434542302	6.39716879850792	6.24426031401393
JMJD2B	JMJD2B	7.20575954797644	7.35780983810188	7.56127547403542	6.87359655809666	7.01408757458832	6.81465306472816	6.79309115927478	7.22001838610718	7.24781874389435	6.93954370488948
ALDH3B1	ALDH3B1	7.92638223734899	6.99957298988206	6.35174938471434	6.44409648112597	7.31616315318694	6.71409246136753	7.37226887153413	7.2487904271994	8.08718780466005	7.78779876218228
THSD4	THSD4	7.8514614041469	8.56419438925436	5.96548513041496	8.34917362813429	8.01911169007668	8.35404056386654	8.7169843655887	7.3825500188029	9.13501156434316	8.962553979192
KCNJ5	KCNJ5	5.86820622567626	5.5116647165936	5.58851769887915	5.54937352884291	5.34299901838533	5.34704872772665	5.37471038065324	5.7588909978734	5.63438577542776	5.37927721913416
LMNA	LMNA	8.72070132086183	8.81281764437833	8.60250450777096	8.41303969906375	8.54870716184698	8.73569793802364	8.46270170895679	8.82795997568121	8.64913379435545	8.8110289977847
TBCD	TBCD	6.932463574091	6.53343739082083	6.88664753900987	6.54061016179296	6.67187964236632	6.05203630554109	6.62763729821753	6.48530800683456	6.51803813938003	6.51250273659116
ZNF250	ZNF250	8.11115063793468	7.68364563755717	7.27602640512178	6.6031650571055	8.69865232017939	8.48587855486559	6.65916713088236	7.53803424994316	7.19160612219986	6.99802712855525
CASQ2	CASQ2	4.83142419481561	5.3986018836172	5.57016307330375	7.29274541480292	5.21484187187036	5.58227144501758	5.09621246922102	5.6619964796756	5.53291304428076	4.95435572394871
PEG10	PEG10	6.8784990726683	7.8531108703396	8.90086468949834	6.83008874635534	7.2388264383736	4.90056742636425	7.31050003897041	7.73958213739568	7.0488181028093	8.36961731328727
PRAME	PRAME	6.83818570021645	8.39533735448294	9.68976886067737	8.13118532516638	6.28477116030507	8.60635957468618	8.0671141098672	6.7202766196156	10.2903115372069	9.81157627027405
NP	NP	8.70160756317058	9.00065819941981	8.0308945800066	8.4583005927322	7.5302198553873	9.20227316595135	9.43846078318092	8.3116510423437	8.09730255150094	8.12725333458519
TRIM59	TRIM59	7.48400872313089	6.45127048491821	4.97875679856754	6.18331235035843	6.69503092406613	6.44415779105133	6.61532890497732	6.11059242872036	5.74347552793689	6.73807235943918
ZNF12	ZNF12	7.9876275514833	8.9990724574323	8.25294602671562	7.9393563692368	8.08940796833564	8.08285103698695	9.04500937334307	8.210985930047	8.51554621482547	7.91162312543947
XTP3TPA	XTP3TPA	10.0098082902434	10.1322610785619	9.86131460045327	9.34296661171402	10.2012949108486	9.3507023707093	9.73414107729257	9.60070421336983	8.98776744333942	9.17113907016115
SIGLEC7	SIGLEC7	5.74622911327923	5.81040031912471	5.79939319322033	5.8815495949784	5.57913624790912	5.56328601231444	5.24647474176018	5.74222513099837	6.30225165239839	5.78810813949681
PANK4	PANK4	7.28475661913376	7.71966257013155	7.03816161696284	7.4014019409576	6.93850098816926	7.6633874126844	7.9734961960354	7.56304820631204	7.57624939868997	8.48060717780171
FAM70A	FAM70A	4.05619183101318	3.32473885363257	4.21572642661542	5.21893432803077	7.17319034954008	3.64902072326527	6.7392201408111	6.06397217948714	6.96481068300793	3.60743575025505
SNED1	SNED1	5.93826900143315	6.3141459101806	5.73239321423819	6.52371006290437	5.53809584051893	6.2056256292421	6.22914460437244	6.02234105757166	5.69850024997716	5.61354241696839
HIP1	HIP1	6.4849105165818	6.0483478416502	5.91304853913573	6.02136109347525	6.4646230223943	5.53501071230339	6.37600280922534	6.01583425294416	6.22402464491538	5.86298981871347
RAET1E	RAET1E	4.42513777227975	4.55792558104327	4.54748164917256	4.33054533065779	4.37937135966503	4.28459439748911	4.46122125407394	4.58748007793717	4.5533578969315	4.44247290620298
AHNAK2	AHNAK2	8.865041121866	9.2371212463269	9.4982863229137	8.34614104010286	7.8015178315671	9.02373219132255	6.75131787659235	9.32137860887808	9.37327167666548	8.40219926836333
TOE1	TOE1	7.72599223400478	7.4328340710675	7.41989294587797	7.07782412780934	7.98458334627592	7.84178660379942	7.68793925425537	7.01791671029001	7.53071875307048	7.31726451346631
RECQL4	RECQL4	7.78038096917513	7.19009714212052	8.06795964150289	6.80369314154373	7.21730589841924	7.93123589959675	7.11332503602709	6.89433300875247	7.18465987924746	7.12486343502878
SPRYD3	SPRYD3	6.9438754959692	7.11847316445005	7.74048580522782	7.24173066900073	6.91451469967022	6.88515137119664	7.07083552929301	7.24812765115963	7.1391452112651	7.34852501892411
DPAGT1	DPAGT1	9.19012156354743	8.25879043119355	9.4028742764244	8.5924496232819	8.61958349536437	8.83615594026267	8.75109830058385	9.60279920472326	8.93562818654805	8.3821024613288
MAGED2	MAGED2	9.82099869406376	7.79756238623684	10.6705281043244	9.74521535922297	10.4261112900204	10.2298006110977	11.0869517396886	10.4257634701825	9.64339966183625	9.21191383475866
TRPS1	TRPS1	8.87600491824997	7.38010087271751	5.97451533324618	6.83856890176186	8.04813993336613	6.02912728641625	6.49858970356748	6.9665777952257	8.14943749813276	7.91698602406227
ANKRD55	ANKRD55	4.08882947606124	4.25456948606582	4.2125670353575	5.27426168969862	4.14801427693504	4.30284834451127	4.07578025187606	4.26611710933632	4.09101014092833	4.27584586857348
DOK7	DOK7	8.30961595850944	7.45142947199722	8.4344131637057	6.93200266504848	8.33097375731753	7.1968606784998	7.93047612583876	7.22573022923811	8.14125368334732	7.02733183719223
TFPI2	TFPI2	10.0065087695534	7.39614744919187	7.32414579121623	7.02825159681036	8.3536620040442	5.75573539495253	7.28137443011398	7.81931227485202	8.7858276888172	8.07538268551374
CYP4F11	CYP4F11	3.74463482741943	4.14079155325401	4.01978260449482	3.57961023035242	4.19042046640658	3.54694142970028	3.58927167677023	3.53841571389031	3.55355418440281	3.81286747685
